date,state,fips,cases_state,deaths_state,cases_national,deaths_national,month,FIPS Code,Year,Civilian non-institutional population,Labor_Force_Total,Labor_Force_Percent_of_Population,Employment_Labor_Force,Employment_Percent_of_Population,Unemployment_Total,Unemployment_Rate
2020-05-28,Colorado,8,25116,1422,1730692,101621,5,8.0,2020.0,"4,608,794   ","3,069,113   ",66.6,"2,755,457   ",59.8,"313,656   ",10.2
2020-05-28,Connecticut,9,41559,3826,1730692,101621,5,9.0,2020.0,"2,885,635   ","1,777,004   ",61.6,"1,606,697   ",55.7,"170,307   ",9.6
2020-05-28,Delaware,10,9171,345,1730692,101621,5,10.0,2020.0,"785,886   ","472,672   ",60.1,"397,743   ",50.6,"74,929   ",15.9
2020-05-28,District of Columbia,11,8492,453,1730692,101621,5,11.0,2020.0,"580,048   ","387,790   ",66.9,"353,764   ",61.0,"34,026   ",8.8
2020-05-28,Florida,12,53277,2363,1730692,101621,5,12.0,2020.0,"17,625,485   ","9,627,360   ",54.6,"8,308,051   ",47.1,"1,319,309   ",13.7
2020-05-28,Georgia,13,43363,1942,1730692,101621,5,13.0,2020.0,"8,286,197   ","4,892,536   ",59.0,"4,432,132   ",53.5,"460,404   ",9.4
2020-05-28,Hawaii,15,637,17,1730692,101621,5,15.0,2020.0,"1,089,503   ","626,986   ",57.5,"479,621   ",44.0,"147,365   ",23.5
2020-05-28,Idaho,16,2770,82,1730692,101621,5,16.0,2020.0,"1,397,920   ","882,241   ",63.1,"803,013   ",57.4,"79,228   ",9.0
2020-05-28,Illinois,17,116128,5225,1730692,101621,5,17.0,2020.0,"9,982,623   ","6,305,015   ",63.2,"5,337,980   ",53.5,"967,035   ",15.3
2020-05-28,Indiana,18,33885,2068,1730692,101621,5,18.0,2020.0,"5,278,539   ","3,340,305   ",63.3,"2,930,891   ",55.5,"409,414   ",12.3
2020-05-28,Iowa,19,18672,510,1730692,101621,5,19.0,2020.0,"2,475,029   ","1,694,125   ",68.4,"1,521,154   ",61.5,"172,971   ",10.2
2020-05-28,Kansas,20,9513,209,1730692,101621,5,20.0,2020.0,"2,234,810   ","1,505,828   ",67.4,"1,354,535   ",60.6,"151,293   ",10.0
2020-05-28,Kentucky,21,9510,424,1730692,101621,5,21.0,2020.0,"3,501,138   ","2,029,333   ",58.0,"1,809,019   ",51.7,"220,314   ",10.9
2020-05-28,Louisiana,22,38907,2740,1730692,101621,5,22.0,2020.0,"3,572,910   ","2,031,725   ",56.9,"1,742,230   ",48.8,"289,495   ",14.2
2020-05-28,Maine,23,2189,84,1730692,101621,5,23.0,2020.0,"1,115,335   ","665,863   ",59.7,"603,171   ",54.1,"62,692   ",9.4
2020-05-28,Maryland,24,50334,2428,1730692,101621,5,24.0,2020.0,"4,771,597   ","3,115,059   ",65.3,"2,804,911   ",58.8,"310,148   ",10.0
2020-05-28,Massachusetts,25,94895,6640,1730692,101621,5,25.0,2020.0,"5,654,008   ","3,540,873   ",62.6,"2,954,413   ",52.3,"586,460   ",16.6
2020-05-28,Michigan,26,55944,5372,1730692,101621,5,26.0,2020.0,"8,006,949   ","4,762,541   ",59.5,"3,749,795   ",46.8,"1,012,746   ",21.3
2020-05-28,Minnesota,27,22957,977,1730692,101621,5,27.0,2020.0,"4,453,241   ","3,069,944   ",68.9,"2,766,978   ",62.1,"302,966   ",9.9
2020-05-28,Mississippi,28,14372,693,1730692,101621,5,28.0,2020.0,"2,289,318   ","1,208,867   ",52.8,"1,082,280   ",47.3,"126,587   ",10.5
